well_no,date,year,month,season,is_monsoon,water_level_mean,water_level_min,water_level_max,water_level_std,water_level_lag1,water_level_lag2,water_level_lag3,water_level_rolling_3m,water_level_rolling_6m,water_level_change,rainfall_total,rainfall_mean,rainfall_max,rainy_days,rainfall_lag1,rainfall_rolling_3m,quality_TDS (mg/L),quality_NO2+NO3 (mg/L),quality_Ca (mg/L),quality_Mg (mg/L),quality_Na (mg/L),quality_K (mg/L),quality_Cl (mg/L),quality_SO4 (mg/L),quality_CO3 (mg/L),quality_HCO3 (mg/L),quality_F (mg/L),quality_pH_GEN,quality_EC_GEN (µS/cm),quality_HAR_Total (mg/L),quality_SAR,quality_Na%,year_month,measurement_count,well_type,year_qual,month_qual,year_rain,month_rain
63511,2023-07-01,2023,7,Summer,1,15.6,15.6,15.6,2.248599564173221,8.68,8.68,8.03,10.986666666666665,9.135,6.92,258.1,4.096825396825397,15.0,63.0,294.6,885.2999999999998,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-07,1,OB,2017.0,1.0,2023.0,7.0
63511,2023-08-01,2023,8,Summer,1,14.92,14.92,14.92,2.248599564173221,15.6,8.68,8.68,13.066666666666665,10.488333333333333,-0.6799999999999997,413.8,9.404545454545454,64.0,44.0,258.1,322.1666666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-08,1,OB,2017.0,1.0,2023.0,8.0
63511,2023-09-01,2023,9,Fall,1,14.86,14.86,14.86,2.248599564173221,14.92,15.6,8.68,15.126666666666665,11.795,-0.0600000000000005,523.9,8.315873015873015,58.0,63.0,413.8,398.6000000000001,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-09,1,OB,2017.0,1.0,2023.0,9.0
63511,2023-10-01,2023,10,Fall,0,15.05,15.05,15.05,2.248599564173221,14.86,14.92,15.6,14.943333333333333,12.965000000000002,0.19000000000000128,2258.4,17.506976744186048,113.0,129.0,523.9,1065.3666666666668,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-10,1,OB,2017.0,1.0,2023.0,10.0
63511,2023-11-01,2023,11,Fall,0,6.17,6.17,6.17,2.248599564173221,15.05,14.86,14.92,12.026666666666666,12.546666666666667,-8.88,3490.4,14.916239316239317,167.0,234.0,2258.4,2090.9,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-11,1,OB,2017.0,1.0,2023.0,11.0
63511,2023-12-01,2023,12,Winter,0,6.6,6.6,6.6,2.248599564173221,6.17,15.05,14.86,9.273333333333333,12.200000000000001,0.4299999999999997,858.2,12.26,75.0,70.0,3490.4,2202.3333333333335,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-12,1,OB,2017.0,1.0,2023.0,12.0
63512,2017-01-01,2017,1,Winter,0,10.85,10.85,10.85,2.248599564173221,10.85,10.85,10.85,10.85,10.85,4.550000000000001,46.5,6.642857142857143,13.0,7.0,46.5,46.5,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-01,1,OB,2017.0,1.0,2017.0,1.0
63512,2017-02-01,2017,2,Winter,0,15.4,15.4,15.4,2.248599564173221,10.85,10.85,10.85,13.125,13.125,4.550000000000001,46.5,6.642857142857143,13.0,7.0,46.5,46.5,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-02,1,OB,2017.0,1.0,2017.0,1.0
63512,2017-03-01,2017,3,Spring,0,28.8,28.8,28.8,2.248599564173221,15.4,10.85,10.85,18.349999999999998,18.349999999999998,13.4,164.4,10.96,47.0,15.0,46.5,105.45,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-03,1,OB,2017.0,1.0,2017.0,3.0
63512,2017-09-01,2017,9,Fall,1,20.8,20.8,20.8,2.248599564173221,28.8,15.4,10.85,21.666666666666668,18.9625,-8.0,1495.9,27.19818181818182,118.0,55.0,164.4,830.1500000000001,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-09,1,OB,2017.0,1.0,2017.0,9.0
63512,2017-10-01,2017,10,Fall,0,18.7,18.7,18.7,2.248599564173221,20.8,28.8,15.4,22.766666666666666,18.91,-2.1000000000000014,836.2,16.39607843137255,70.0,51.0,1495.9,832.1666666666666,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-10,1,OB,2017.0,1.0,2017.0,10.0
63512,2017-11-01,2017,11,Fall,0,17.45,17.45,17.45,2.248599564173221,18.7,20.8,28.8,18.983333333333334,18.666666666666668,-1.25,521.2,9.143859649122808,68.0,57.0,836.2,951.1,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-11,1,OB,2017.0,1.0,2017.0,11.0
63512,2017-12-01,2017,12,Winter,0,10.05,10.05,10.05,2.248599564173221,17.45,18.7,20.8,15.4,18.533333333333335,-7.399999999999999,401.8,18.263636363636365,56.0,22.0,521.2,586.4,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-12,1,OB,2017.0,1.0,2017.0,12.0
63512,2018-01-01,2018,1,Winter,0,10.1,10.1,10.1,2.248599564173221,10.05,17.45,18.7,12.533333333333333,17.650000000000002,0.049999999999998934,7.6,2.533333333333333,3.0,3.0,401.8,310.2,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-01,1,OB,2017.0,1.0,2018.0,1.0
63512,2018-02-01,2018,2,Winter,0,10.2,10.2,10.2,2.248599564173221,10.1,10.05,17.45,10.116666666666667,14.549999999999999,0.09999999999999964,113.2,16.17142857142857,62.0,7.0,7.6,174.20000000000002,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-02,1,OB,2017.0,1.0,2018.0,2.0
63512,2018-03-01,2018,3,Spring,0,10.6,10.6,10.6,2.248599564173221,10.2,10.1,10.05,10.299999999999999,12.850000000000001,0.40000000000000036,180.3,10.605882352941178,48.0,17.0,113.2,100.36666666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-03,1,OB,2017.0,1.0,2018.0,3.0
63512,2018-04-01,2018,4,Spring,0,10.78,10.78,10.78,2.248599564173221,10.6,10.2,10.1,10.526666666666666,11.530000000000001,0.17999999999999972,20.0,6.666666666666667,13.0,3.0,180.3,104.5,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-04,1,OB,2017.0,1.0,2018.0,4.0
63512,2018-05-01,2018,5,Spring,0,10.9,10.9,10.9,2.248599564173221,10.78,10.6,10.2,10.76,10.438333333333333,0.120000000000001,1604.22,17.24967741935484,138.0,93.0,20.0,601.5066666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-05,1,OB,2017.0,1.0,2018.0,5.0
63512,2018-06-01,2018,6,Summer,1,10.55,10.55,10.55,2.248599564173221,10.9,10.78,10.6,10.743333333333334,10.521666666666667,-0.34999999999999964,66.6,4.4399999999999995,13.0,15.0,1604.22,563.6066666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-06,1,OB,2017.0,1.0,2018.0,6.0
63512,2018-07-01,2018,7,Summer,1,11.4,11.4,11.4,2.248599564173221,10.55,10.9,10.78,10.950000000000001,10.738333333333335,0.8499999999999996,80.1,3.0807692307692305,12.0,26.0,66.6,583.64,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-07,1,OB,2017.0,1.0,2018.0,7.0
63512,2018-08-01,2018,8,Summer,1,11.8,11.8,11.8,2.248599564173221,11.4,10.55,10.9,11.25,11.005,0.40000000000000036,191.2,6.828571428571428,20.0,28.0,80.1,112.63333333333333,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-08,1,OB,2017.0,1.0,2018.0,8.0
63512,2018-09-01,2018,9,Fall,1,9.52,9.52,9.52,2.248599564173221,11.8,11.4,10.55,10.906666666666666,10.825000000000001,-2.280000000000001,806.1,14.927777777777779,106.0,54.0,191.2,359.1333333333334,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-09,1,OB,2017.0,1.0,2018.0,9.0
63512,2018-10-01,2018,10,Fall,0,8.8,8.8,8.8,2.248599564173221,9.52,11.8,11.4,10.040000000000001,10.495000000000001,-0.7199999999999989,1410.0,16.3953488372093,114.0,86.0,806.1,802.4333333333334,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-10,1,OB,2017.0,1.0,2018.0,10.0
63512,2018-11-01,2018,11,Fall,0,7.17,7.17,7.17,2.248599564173221,8.8,9.52,11.8,8.496666666666666,9.873333333333335,-1.6300000000000008,953.2,11.767901234567901,68.0,81.0,1410.0,1056.4333333333334,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-11,1,OB,2017.0,1.0,2018.0,11.0
63512,2018-12-01,2018,12,Winter,0,7.32,7.32,7.32,2.248599564173221,7.17,8.8,9.52,7.763333333333333,9.335,0.15000000000000036,85.8,6.128571428571428,18.0,14.0,953.2,816.3333333333334,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-12,1,OB,2017.0,1.0,2018.0,12.0
63512,2019-01-01,2019,1,Winter,0,6.6,6.6,6.6,2.248599564173221,7.32,7.17,8.8,7.03,8.535,-0.7200000000000006,17.0,8.5,11.0,2.0,85.8,352.0,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-01,1,OB,2017.0,1.0,2019.0,1.0
63512,2019-02-01,2019,2,Winter,0,6.89,6.89,6.89,2.248599564173221,6.6,7.32,7.17,6.9366666666666665,7.716666666666666,0.29000000000000004,17.0,8.5,11.0,2.0,17.0,51.39999999999998,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-02,1,OB,2017.0,1.0,2019.0,1.0
63512,2019-03-01,2019,3,Spring,0,8.99,8.99,8.99,2.248599564173221,6.89,6.6,7.32,7.493333333333333,7.628333333333334,2.1000000000000005,2.0,2.0,2.0,1.0,17.0,9.5,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-03,1,OB,2017.0,1.0,2019.0,3.0
63512,2019-04-01,2019,4,Spring,0,9.51,9.51,9.51,2.248599564173221,8.99,6.89,6.6,8.463333333333333,7.746666666666666,0.5199999999999996,2.0,2.0,2.0,1.0,2.0,2.0,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-04,1,OB,2017.0,1.0,2019.0,3.0
63512,2019-05-01,2019,5,Spring,0,10.13,10.13,10.13,2.248599564173221,9.51,8.99,6.89,9.543333333333335,8.24,0.620000000000001,2.0,2.0,2.0,1.0,2.0,2.0,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-05,1,OB,2017.0,1.0,2019.0,3.0
63512,2019-06-01,2019,6,Summer,1,13.14,13.14,13.14,2.248599564173221,10.13,9.51,8.99,10.926666666666668,9.21,3.01,2.0,2.0,2.0,1.0,2.0,2.0,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-06,1,OB,2017.0,1.0,2019.0,3.0
63512,2019-07-01,2019,7,Summer,1,10.39,10.39,10.39,2.248599564173221,13.14,10.13,9.51,11.22,9.841666666666667,-2.75,47.6,4.76,18.0,10.0,2.0,47.6,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-07,1,OB,2017.0,1.0,2019.0,7.0
63512,2019-08-01,2019,8,Summer,1,11.54,11.54,11.54,2.248599564173221,10.39,13.14,10.13,11.69,10.616666666666667,1.1499999999999986,724.9,12.717543859649123,130.0,57.0,47.6,386.25,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-08,1,OB,2017.0,1.0,2019.0,8.0
63512,2019-09-01,2019,9,Fall,1,11.71,11.71,11.71,2.248599564173221,11.54,10.39,13.14,11.213333333333333,11.07,0.1700000000000017,511.6,7.99375,36.0,64.0,724.9,428.0333333333333,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-09,1,OB,2017.0,1.0,2019.0,9.0
63512,2019-10-01,2019,10,Fall,0,14.24,14.24,14.24,2.248599564173221,11.71,11.54,10.39,12.496666666666668,11.858333333333334,2.5299999999999994,1370.7,12.238392857142857,52.0,112.0,511.6,869.0666666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-10,1,OB,2017.0,1.0,2019.0,10.0
63512,2019-11-01,2019,11,Fall,0,14.09,14.09,14.09,2.248599564173221,14.24,11.71,11.54,13.34666666666667,12.518333333333333,-0.15000000000000036,721.75,8.491176470588234,37.0,85.0,1370.7,868.0166666666668,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-11,1,OB,2017.0,1.0,2019.0,11.0
63512,2019-12-01,2019,12,Winter,0,14.09,14.09,14.09,2.248599564173221,14.09,14.24,11.71,14.14,12.676666666666668,0.0,753.3,10.917391304347825,38.8,69.0,721.75,948.5833333333334,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2019-12,1,OB,2017.0,1.0,2019.0,12.0
63512,2023-01-01,2023,1,Winter,0,5.36,5.36,5.36,2.248599564173221,14.09,14.09,14.24,11.18,11.838333333333333,-8.73,1.0,1.0,1.0,1.0,753.3,492.01666666666665,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-01,1,OB,2017.0,1.0,2023.0,1.0
63512,2023-02-01,2023,2,Winter,0,6.76,6.76,6.76,2.248599564173221,5.36,14.09,14.09,8.736666666666668,11.041666666666666,1.3999999999999995,155.1,8.616666666666667,18.0,18.0,1.0,303.1333333333333,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-02,1,OB,2017.0,1.0,2023.0,2.0
63512,2023-03-01,2023,3,Spring,0,6.98,6.98,6.98,2.248599564173221,6.76,5.36,14.09,6.366666666666667,10.253333333333334,0.22000000000000064,546.8000000000001,21.872000000000003,76.0,25.0,155.1,234.30000000000004,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-03,1,OB,2017.0,1.0,2023.0,3.0
63512,2023-04-01,2023,4,Spring,0,9.45,9.45,9.45,2.248599564173221,6.98,6.76,5.36,7.73,9.455,2.469999999999999,470.8,10.234782608695653,56.2,46.0,546.8000000000001,390.90000000000003,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-04,1,OB,2017.0,1.0,2023.0,4.0
63512,2023-05-01,2023,5,Spring,0,10.3,10.3,10.3,2.248599564173221,9.45,6.98,6.76,8.91,8.823333333333332,0.8500000000000014,2103.2,13.48205128205128,100.4,156.0,470.8,1040.2666666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-05,1,OB,2017.0,1.0,2023.0,5.0
63512,2023-06-01,2023,6,Summer,1,10.3,10.3,10.3,2.248599564173221,10.3,9.45,6.98,10.016666666666667,8.191666666666666,0.0,294.6,9.82,42.0,30.0,2103.2,956.1999999999998,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-06,1,OB,2017.0,1.0,2023.0,6.0
63512,2023-07-01,2023,7,Summer,1,10.5,10.5,10.5,2.248599564173221,10.3,10.3,9.45,10.366666666666667,9.048333333333334,0.1999999999999993,258.1,4.096825396825397,15.0,63.0,294.6,885.2999999999998,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-07,1,OB,2017.0,1.0,2023.0,7.0
63512,2023-08-01,2023,8,Summer,1,10.01,10.01,10.01,2.248599564173221,10.5,10.3,10.3,10.270000000000001,9.59,-0.4900000000000002,413.8,9.404545454545454,64.0,44.0,258.1,322.1666666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-08,1,OB,2017.0,1.0,2023.0,8.0
63512,2023-09-01,2023,9,Fall,1,11.3,11.3,11.3,2.248599564173221,10.01,10.5,10.3,10.603333333333333,10.31,1.290000000000001,523.9,8.315873015873015,58.0,63.0,413.8,398.6000000000001,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-09,1,OB,2017.0,1.0,2023.0,9.0
63512,2023-10-01,2023,10,Fall,0,11.35,11.35,11.35,2.248599564173221,11.3,10.01,10.5,10.886666666666665,10.626666666666667,0.049999999999998934,2258.4,17.506976744186048,113.0,129.0,523.9,1065.3666666666668,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-10,1,OB,2017.0,1.0,2023.0,10.0
63512,2023-11-01,2023,11,Fall,0,10.15,10.15,10.15,2.248599564173221,11.35,11.3,10.01,10.933333333333335,10.601666666666668,-1.1999999999999993,3490.4,14.916239316239317,167.0,234.0,2258.4,2090.9,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-11,1,OB,2017.0,1.0,2023.0,11.0
63512,2023-12-01,2023,12,Winter,0,12.24,12.24,12.24,2.248599564173221,10.15,11.35,11.3,11.246666666666664,10.924999999999999,2.09,858.2,12.26,75.0,70.0,3490.4,2202.3333333333335,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2023-12,1,OB,2017.0,1.0,2023.0,12.0
63513,2017-01-01,2017,1,Winter,0,8.5,8.5,8.5,2.248599564173221,8.5,8.5,8.5,8.5,8.5,0.6999999999999993,46.5,6.642857142857143,13.0,7.0,46.5,46.5,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-01,1,OB,2017.0,1.0,2017.0,1.0
63513,2017-02-01,2017,2,Winter,0,9.2,9.2,9.2,2.248599564173221,8.5,8.5,8.5,8.85,8.85,0.6999999999999993,46.5,6.642857142857143,13.0,7.0,46.5,46.5,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-02,1,OB,2017.0,1.0,2017.0,1.0
63513,2017-03-01,2017,3,Spring,0,10.03,10.03,10.03,2.248599564173221,9.2,8.5,8.5,9.243333333333332,9.243333333333332,0.8300000000000001,164.4,10.96,47.0,15.0,46.5,105.45,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-03,1,OB,2017.0,1.0,2017.0,3.0
63513,2017-04-01,2017,4,Spring,0,9.2,9.2,9.2,2.248599564173221,10.03,9.2,8.5,9.476666666666667,9.2325,-0.8300000000000001,234.2,10.645454545454545,26.0,22.0,164.4,199.3,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-04,1,OB,2017.0,1.0,2017.0,4.0
63513,2017-05-01,2017,5,Spring,0,9.35,9.35,9.35,2.248599564173221,9.2,10.03,9.2,9.526666666666666,9.256,0.15000000000000036,408.8,9.506976744186046,32.0,43.0,234.2,269.1333333333333,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-05,1,OB,2017.0,1.0,2017.0,5.0
63513,2017-06-01,2017,6,Summer,1,11.15,11.15,11.15,2.248599564173221,9.35,9.2,10.03,9.899999999999999,9.571666666666667,1.8000000000000007,105.6,11.733333333333333,35.0,9.0,408.8,249.53333333333333,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-06,1,OB,2017.0,1.0,2017.0,6.0
63513,2017-07-01,2017,7,Summer,1,13.83,13.83,13.83,2.248599564173221,11.15,9.35,9.2,11.443333333333333,10.459999999999999,2.6799999999999997,56.6,8.085714285714285,30.0,7.0,105.6,190.33333333333334,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-07,1,OB,2017.0,1.0,2017.0,7.0
63513,2017-08-01,2017,8,Summer,1,16.5,16.5,16.5,2.248599564173221,13.83,11.15,9.35,13.826666666666668,11.676666666666668,2.67,514.1,11.17608695652174,80.0,46.0,56.6,225.43333333333337,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-08,1,OB,2017.0,1.0,2017.0,8.0
63513,2017-09-01,2017,9,Fall,1,15.6,15.6,15.6,2.248599564173221,16.5,13.83,11.15,15.31,12.604999999999999,-0.9000000000000004,1495.9,27.19818181818182,118.0,55.0,514.1,688.8666666666668,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-09,1,OB,2017.0,1.0,2017.0,9.0
63513,2017-10-01,2017,10,Fall,0,15.4,15.4,15.4,2.248599564173221,15.6,16.5,13.83,15.833333333333334,13.638333333333334,-0.1999999999999993,836.2,16.39607843137255,70.0,51.0,1495.9,948.7333333333335,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-10,1,OB,2017.0,1.0,2017.0,10.0
63513,2017-11-01,2017,11,Fall,0,6.15,6.15,6.15,2.248599564173221,15.4,15.6,16.5,12.383333333333333,13.105000000000002,-9.25,521.2,9.143859649122808,68.0,57.0,836.2,951.1,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-11,1,OB,2017.0,1.0,2017.0,11.0
63513,2017-12-01,2017,12,Winter,0,5.02,5.02,5.02,2.248599564173221,6.15,15.4,15.6,8.856666666666667,12.083333333333334,-1.1300000000000008,401.8,18.263636363636365,56.0,22.0,521.2,586.4,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2017-12,1,OB,2017.0,1.0,2017.0,12.0
63513,2018-01-01,2018,1,Winter,0,6.25,6.25,6.25,2.248599564173221,5.02,6.15,15.4,5.8066666666666675,10.82,1.2300000000000004,7.6,2.533333333333333,3.0,3.0,401.8,310.2,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-01,1,OB,2017.0,1.0,2018.0,1.0
63513,2018-02-01,2018,2,Winter,0,7.0,7.0,7.0,2.248599564173221,6.25,5.02,6.15,6.09,9.236666666666666,0.75,113.2,16.17142857142857,62.0,7.0,7.6,174.20000000000002,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-02,1,OB,2017.0,1.0,2018.0,2.0
63513,2018-03-01,2018,3,Spring,0,7.43,7.43,7.43,2.248599564173221,7.0,6.25,5.02,6.8933333333333335,7.875,0.4299999999999997,180.3,10.605882352941178,48.0,17.0,113.2,100.36666666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-03,1,OB,2017.0,1.0,2018.0,3.0
63513,2018-04-01,2018,4,Spring,0,7.82,7.82,7.82,2.248599564173221,7.43,7.0,6.25,7.416666666666667,6.611666666666667,0.39000000000000057,20.0,6.666666666666667,13.0,3.0,180.3,104.5,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-04,1,OB,2017.0,1.0,2018.0,4.0
63513,2018-05-01,2018,5,Spring,0,9.52,9.52,9.52,2.248599564173221,7.82,7.43,7.0,8.256666666666666,7.173333333333333,1.6999999999999993,1604.22,17.24967741935484,138.0,93.0,20.0,601.5066666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-05,1,OB,2017.0,1.0,2018.0,5.0
63513,2018-06-01,2018,6,Summer,1,10.63,10.63,10.63,2.248599564173221,9.52,7.82,7.43,9.323333333333332,8.108333333333333,1.1100000000000012,66.6,4.4399999999999995,13.0,15.0,1604.22,563.6066666666667,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-06,1,OB,2017.0,1.0,2018.0,6.0
63513,2018-07-01,2018,7,Summer,1,11.9,11.9,11.9,2.248599564173221,10.63,9.52,7.82,10.683333333333332,9.049999999999999,1.2699999999999996,80.1,3.0807692307692305,12.0,26.0,66.6,583.64,669.0,43.0,8.0,34.02,184.0,13.0,156.0,70.0,12.0,286.7,0.23,8.6,1120.0,160.0,6.328681,69.38665,2018-07,1,OB,2017.0,1.0,2018.0,7.0
